case_id	name	category	signature	expected_hex	inspiration
case_0775	spi-shift-register--gray-decode-carry-chain-sub-borrow-307	serial-protocols	gray-decode,carry-chain,sub-borrow,sub-borrow,sub-borrow,reverse-loop,counted-loop,add-carry,rotate-mix,endian-swap,add-carry,byte-pack	0x75163e10	https://github.com/embench/embench-iot
case_0776	spi-shift-register--minmax-clamp-carry-chain-sub-borrow-308	serial-protocols	minmax-clamp,carry-chain,sub-borrow,popcount-loop,byte-pack,rotate-mix,sub-borrow,switch-phi,minmax-clamp,minmax-clamp,popcount-loop,array-scatter	0x5b71c9b4	https://github.com/embench/embench-iot
case_0777	spi-shift-register--endian-swap-carry-chain-sub-borrow-309	serial-protocols	endian-swap,carry-chain,sub-borrow,add-carry,add-carry,halfword-swap,multiply-low,carry-chain,horner-loop,sub-borrow,endian-swap,short-circuit	0x271a0fdc	https://github.com/embench/embench-iot
case_0778	spi-shift-register--carry-chain-carry-chain-sub-borrow-30a	serial-protocols	carry-chain,carry-chain,sub-borrow,horner-loop,add-carry,carry-chain,byte-pack,byte-pack,add-carry,gray-decode,horner-loop,add-carry	0x6afc9aab	https://github.com/embench/embench-iot
case_0779	spi-shift-register--horner-loop-carry-chain-sub-borrow-30b	serial-protocols	horner-loop,carry-chain,sub-borrow,compare-select,switch-phi,short-circuit,array-scatter,carry-chain,multiply-low,compare-select,byte-pack,array-scatter	0x6024e86e	https://github.com/embench/embench-iot
case_0780	spi-shift-register--add-carry-horner-loop-sub-borrow-30c	serial-protocols	add-carry,horner-loop,sub-borrow,divide-rem,array-scatter,gray-decode,halfword-swap,compare-select,short-circuit,array-scatter,array-scatter,array-scatter	0x9b982811	https://github.com/embench/embench-iot
case_0781	spi-shift-register--sub-borrow-horner-loop-sub-borrow-30d	serial-protocols	sub-borrow,horner-loop,sub-borrow,popcount-loop,carry-chain,mask-merge,compare-select,switch-phi,switch-phi,short-circuit,array-scatter,halfword-swap	0xd48ddc23	https://github.com/embench/embench-iot
case_0782	spi-shift-register--rotate-mix-horner-loop-sub-borrow-30e	serial-protocols	rotate-mix,horner-loop,sub-borrow,counted-loop,rotate-mix,horner-loop,compare-select,counted-loop,add-carry,carry-chain,multiply-low,minmax-clamp	0x011731ae	https://github.com/embench/embench-iot
case_0783	spi-shift-register--multiply-low-horner-loop-sub-borrow-30f	serial-protocols	multiply-low,horner-loop,sub-borrow,horner-loop,array-scatter,popcount-loop,divide-rem,byte-pack,byte-pack,byte-pack,byte-pack,popcount-loop	0xc31354f5	https://github.com/embench/embench-iot
case_0784	spi-shift-register--divide-rem-horner-loop-sub-borrow-310	serial-protocols	divide-rem,horner-loop,sub-borrow,multiply-low,multiply-low,horner-loop,rotate-mix,gray-decode,halfword-swap,counted-loop,gray-decode,sub-borrow	0xc0e1ba21	https://github.com/embench/embench-iot
case_0785	spi-shift-register--mask-merge-horner-loop-sub-borrow-311	serial-protocols	mask-merge,horner-loop,sub-borrow,reverse-loop,divide-rem,endian-swap,divide-rem,reverse-loop,byte-pack,gray-decode,byte-pack,short-circuit	0x6d9f303d	https://github.com/embench/embench-iot
case_0786	spi-shift-register--compare-select-horner-loop-sub-borrow-312	serial-protocols	compare-select,horner-loop,sub-borrow,mask-merge,short-circuit,gray-decode,divide-rem,gray-decode,short-circuit,endian-swap,array-scatter,divide-rem	0xb93dfd24	https://github.com/embench/embench-iot
case_0787	spi-shift-register--byte-pack-horner-loop-sub-borrow-313	serial-protocols	byte-pack,horner-loop,sub-borrow,minmax-clamp,gray-decode,popcount-loop,rotate-mix,rotate-mix,byte-pack,divide-rem,mask-merge,array-scatter	0x369368f6	https://github.com/embench/embench-iot
case_0788	spi-shift-register--halfword-swap-horner-loop-sub-borrow-314	serial-protocols	halfword-swap,horner-loop,sub-borrow,rotate-mix,endian-swap,counted-loop,horner-loop,compare-select,divide-rem,multiply-low,byte-pack,popcount-loop	0x008a720d	https://github.com/embench/embench-iot
case_0789	spi-shift-register--array-scatter-horner-loop-sub-borrow-315	serial-protocols	array-scatter,horner-loop,sub-borrow,gray-decode,rotate-mix,halfword-swap,array-scatter,horner-loop,horner-loop,carry-chain,switch-phi,short-circuit	0x92c40767	https://github.com/embench/embench-iot
case_0790	spi-shift-register--counted-loop-horner-loop-sub-borrow-316	serial-protocols	counted-loop,horner-loop,sub-borrow,divide-rem,carry-chain,rotate-mix,array-scatter,rotate-mix,add-carry,short-circuit,sub-borrow,short-circuit	0x2741092d	https://github.com/embench/embench-iot
case_0791	spi-shift-register--switch-phi-horner-loop-sub-borrow-317	serial-protocols	switch-phi,horner-loop,sub-borrow,endian-swap,endian-swap,minmax-clamp,switch-phi,gray-decode,switch-phi,mask-merge,endian-swap,popcount-loop	0xcebab72c	https://github.com/embench/embench-iot
case_0792	spi-shift-register--short-circuit-horner-loop-sub-borrow-318	serial-protocols	short-circuit,horner-loop,sub-borrow,endian-swap,gray-decode,halfword-swap,add-carry,add-carry,endian-swap,divide-rem,divide-rem,gray-decode	0x16865ef6	https://github.com/embench/embench-iot
case_0793	spi-shift-register--popcount-loop-horner-loop-sub-borrow-319	serial-protocols	popcount-loop,horner-loop,sub-borrow,halfword-swap,halfword-swap,counted-loop,compare-select,popcount-loop,rotate-mix,popcount-loop,halfword-swap,counted-loop	0x1eb8ee63	https://github.com/embench/embench-iot
case_0794	spi-shift-register--reverse-loop-horner-loop-sub-borrow-31a	serial-protocols	reverse-loop,horner-loop,sub-borrow,multiply-low,short-circuit,halfword-swap,reverse-loop,short-circuit,sub-borrow,switch-phi,counted-loop,carry-chain	0xd97a261d	https://github.com/embench/embench-iot
case_0795	spi-shift-register--gray-decode-horner-loop-sub-borrow-31b	serial-protocols	gray-decode,horner-loop,sub-borrow,reverse-loop,multiply-low,counted-loop,minmax-clamp,sub-borrow,counted-loop,counted-loop,reverse-loop,horner-loop	0x7c6ae88b	https://github.com/embench/embench-iot
case_0796	spi-shift-register--minmax-clamp-horner-loop-sub-borrow-31c	serial-protocols	minmax-clamp,horner-loop,sub-borrow,minmax-clamp,array-scatter,mask-merge,sub-borrow,endian-swap,endian-swap,sub-borrow,divide-rem,multiply-low	0xd81b03e9	https://github.com/embench/embench-iot
case_0797	spi-shift-register--endian-swap-horner-loop-sub-borrow-31d	serial-protocols	endian-swap,horner-loop,sub-borrow,array-scatter,rotate-mix,multiply-low,multiply-low,divide-rem,carry-chain,minmax-clamp,short-circuit,counted-loop	0x294253cd	https://github.com/embench/embench-iot
case_0798	spi-shift-register--carry-chain-horner-loop-sub-borrow-31e	serial-protocols	carry-chain,horner-loop,sub-borrow,rotate-mix,carry-chain,endian-swap,byte-pack,endian-swap,popcount-loop,rotate-mix,rotate-mix,rotate-mix	0x410aa797	https://github.com/embench/embench-iot
case_0799	spi-shift-register--horner-loop-horner-loop-sub-borrow-31f	serial-protocols	horner-loop,horner-loop,sub-borrow,gray-decode,array-scatter,switch-phi,mask-merge,short-circuit,rotate-mix,horner-loop,counted-loop,byte-pack	0x8290bfb0	https://github.com/embench/embench-iot
case_0800	crc8-sensor-packet--add-carry-add-carry-rotate-mix-320	serial-protocols	add-carry,add-carry,rotate-mix,horner-loop,reverse-loop,short-circuit,array-scatter,compare-select,multiply-low,compare-select,horner-loop,add-carry	0xfa82b696	https://github.com/embench/embench-iot
case_0801	crc8-sensor-packet--sub-borrow-add-carry-rotate-mix-321	serial-protocols	sub-borrow,add-carry,rotate-mix,compare-select,array-scatter,rotate-mix,gray-decode,multiply-low,minmax-clamp,gray-decode,byte-pack,endian-swap	0x3dad9f73	https://github.com/embench/embench-iot
case_0802	crc8-sensor-packet--rotate-mix-add-carry-rotate-mix-322	serial-protocols	rotate-mix,add-carry,rotate-mix,popcount-loop,mask-merge,divide-rem,multiply-low,reverse-loop,horner-loop,sub-borrow,sub-borrow,endian-swap	0x14f6c4fe	https://github.com/embench/embench-iot
case_0803	crc8-sensor-packet--multiply-low-add-carry-rotate-mix-323	serial-protocols	multiply-low,add-carry,rotate-mix,add-carry,carry-chain,rotate-mix,popcount-loop,gray-decode,short-circuit,divide-rem,array-scatter,minmax-clamp	0x809fb965	https://github.com/embench/embench-iot
case_0804	crc8-sensor-packet--divide-rem-add-carry-rotate-mix-324	serial-protocols	divide-rem,add-carry,rotate-mix,counted-loop,minmax-clamp,mask-merge,minmax-clamp,multiply-low,multiply-low,byte-pack,horner-loop,add-carry	0xe42c0f1e	https://github.com/embench/embench-iot
case_0805	crc8-sensor-packet--mask-merge-add-carry-rotate-mix-325	serial-protocols	mask-merge,add-carry,rotate-mix,horner-loop,switch-phi,horner-loop,reverse-loop,rotate-mix,divide-rem,counted-loop,multiply-low,mask-merge	0xec296ad3	https://github.com/embench/embench-iot
case_0806	crc8-sensor-packet--compare-select-add-carry-rotate-mix-326	serial-protocols	compare-select,add-carry,rotate-mix,divide-rem,switch-phi,endian-swap,rotate-mix,byte-pack,gray-decode,divide-rem,popcount-loop,sub-borrow	0x88f7d1ca	https://github.com/embench/embench-iot
case_0807	crc8-sensor-packet--byte-pack-add-carry-rotate-mix-327	serial-protocols	byte-pack,add-carry,rotate-mix,popcount-loop,minmax-clamp,gray-decode,halfword-swap,carry-chain,divide-rem,endian-swap,endian-swap,minmax-clamp	0x07cea0d5	https://github.com/embench/embench-iot
case_0808	crc8-sensor-packet--halfword-swap-add-carry-rotate-mix-328	serial-protocols	halfword-swap,add-carry,rotate-mix,array-scatter,counted-loop,horner-loop,gray-decode,sub-borrow,reverse-loop,short-circuit,add-carry,counted-loop	0xad74575e	https://github.com/embench/embench-iot
case_0809	crc8-sensor-packet--array-scatter-add-carry-rotate-mix-329	serial-protocols	array-scatter,add-carry,rotate-mix,minmax-clamp,endian-swap,popcount-loop,sub-borrow,short-circuit,sub-borrow,mask-merge,minmax-clamp,horner-loop	0x6d25ca24	https://github.com/embench/embench-iot
case_0810	crc8-sensor-packet--counted-loop-add-carry-rotate-mix-32a	serial-protocols	counted-loop,add-carry,rotate-mix,byte-pack,endian-swap,horner-loop,endian-swap,endian-swap,counted-loop,switch-phi,compare-select,gray-decode	0xe8be7f82	https://github.com/embench/embench-iot
case_0811	crc8-sensor-packet--switch-phi-add-carry-rotate-mix-32b	serial-protocols	switch-phi,add-carry,rotate-mix,reverse-loop,carry-chain,sub-borrow,byte-pack,add-carry,endian-swap,carry-chain,counted-loop,carry-chain	0x3d56dd7a	https://github.com/embench/embench-iot
case_0812	crc8-sensor-packet--short-circuit-add-carry-rotate-mix-32c	serial-protocols	short-circuit,add-carry,rotate-mix,add-carry,add-carry,reverse-loop,carry-chain,short-circuit,counted-loop,mask-merge,add-carry,rotate-mix	0xca8dcc59	https://github.com/embench/embench-iot
case_0813	crc8-sensor-packet--popcount-loop-add-carry-rotate-mix-32d	serial-protocols	popcount-loop,add-carry,rotate-mix,array-scatter,multiply-low,minmax-clamp,halfword-swap,popcount-loop,popcount-loop,divide-rem,halfword-swap,multiply-low	0x5ad9255c	https://github.com/embench/embench-iot
case_0814	crc8-sensor-packet--reverse-loop-add-carry-rotate-mix-32e	serial-protocols	reverse-loop,add-carry,rotate-mix,carry-chain,byte-pack,rotate-mix,halfword-swap,minmax-clamp,rotate-mix,reverse-loop,reverse-loop,byte-pack	0x2f925f4b	https://github.com/embench/embench-iot
case_0815	crc8-sensor-packet--gray-decode-add-carry-rotate-mix-32f	serial-protocols	gray-decode,add-carry,rotate-mix,byte-pack,divide-rem,halfword-swap,rotate-mix,endian-swap,sub-borrow,byte-pack,rotate-mix,reverse-loop	0xdda1c435	https://github.com/embench/embench-iot
case_0816	crc8-sensor-packet--minmax-clamp-add-carry-rotate-mix-330	serial-protocols	minmax-clamp,add-carry,rotate-mix,multiply-low,counted-loop,counted-loop,halfword-swap,popcount-loop,reverse-loop,counted-loop,reverse-loop,reverse-loop	0xc6eee6da	https://github.com/embench/embench-iot
case_0817	crc8-sensor-packet--endian-swap-add-carry-rotate-mix-331	serial-protocols	endian-swap,add-carry,rotate-mix,reverse-loop,sub-borrow,add-carry,rotate-mix,minmax-clamp,popcount-loop,multiply-low,carry-chain,multiply-low	0x82f6ee5e	https://github.com/embench/embench-iot
case_0818	crc8-sensor-packet--carry-chain-add-carry-rotate-mix-332	serial-protocols	carry-chain,add-carry,rotate-mix,endian-swap,endian-swap,rotate-mix,compare-select,endian-swap,reverse-loop,mask-merge,add-carry,horner-loop	0x8df0e984	https://github.com/embench/embench-iot
case_0819	crc8-sensor-packet--horner-loop-add-carry-rotate-mix-333	serial-protocols	horner-loop,add-carry,rotate-mix,halfword-swap,compare-select,halfword-swap,divide-rem,halfword-swap,endian-swap,short-circuit,add-carry,counted-loop	0xccc4b37b	https://github.com/embench/embench-iot
case_0820	crc8-sensor-packet--add-carry-sub-borrow-rotate-mix-334	serial-protocols	add-carry,sub-borrow,rotate-mix,rotate-mix,short-circuit,switch-phi,array-scatter,minmax-clamp,counted-loop,horner-loop,carry-chain,rotate-mix	0xe5d094ed	https://github.com/embench/embench-iot
case_0821	crc8-sensor-packet--sub-borrow-sub-borrow-rotate-mix-335	serial-protocols	sub-borrow,sub-borrow,rotate-mix,gray-decode,byte-pack,endian-swap,horner-loop,mask-merge,endian-swap,rotate-mix,compare-select,gray-decode	0x869b50b3	https://github.com/embench/embench-iot
case_0822	crc8-sensor-packet--rotate-mix-sub-borrow-rotate-mix-336	serial-protocols	rotate-mix,sub-borrow,rotate-mix,minmax-clamp,switch-phi,horner-loop,multiply-low,minmax-clamp,reverse-loop,minmax-clamp,short-circuit,switch-phi	0x5d7ce835	https://github.com/embench/embench-iot
case_0823	crc8-sensor-packet--multiply-low-sub-borrow-rotate-mix-337	serial-protocols	multiply-low,sub-borrow,rotate-mix,array-scatter,minmax-clamp,endian-swap,popcount-loop,mask-merge,array-scatter,array-scatter,minmax-clamp,reverse-loop	0x83af474f	https://github.com/embench/embench-iot
case_0824	crc8-sensor-packet--divide-rem-sub-borrow-rotate-mix-338	serial-protocols	divide-rem,sub-borrow,rotate-mix,popcount-loop,counted-loop,mask-merge,carry-chain,carry-chain,switch-phi,short-circuit,mask-merge,minmax-clamp	0x18590939	https://github.com/embench/embench-iot
case_0825	adc-saturating-arithmetic--mask-merge-sub-borrow-rotate-mix-339	fixed-point-dsp	mask-merge,sub-borrow,rotate-mix,divide-rem,popcount-loop,byte-pack,halfword-swap,byte-pack,short-circuit,sub-borrow,mask-merge,popcount-loop	0xf89cb0cc	https://github.com/embench/embench-iot
case_0826	adc-saturating-arithmetic--compare-select-sub-borrow-rotate-mix-33a	fixed-point-dsp	compare-select,sub-borrow,rotate-mix,switch-phi,sub-borrow,popcount-loop,minmax-clamp,rotate-mix,horner-loop,horner-loop,horner-loop,popcount-loop	0x0f00ee63	https://github.com/embench/embench-iot
case_0827	adc-saturating-arithmetic--byte-pack-sub-borrow-rotate-mix-33b	fixed-point-dsp	byte-pack,sub-borrow,rotate-mix,rotate-mix,carry-chain,switch-phi,compare-select,gray-decode,minmax-clamp,compare-select,gray-decode,divide-rem	0xdeef4341	https://github.com/embench/embench-iot
case_0828	adc-saturating-arithmetic--halfword-swap-sub-borrow-rotate-mix-33c	fixed-point-dsp	halfword-swap,sub-borrow,rotate-mix,short-circuit,minmax-clamp,short-circuit,byte-pack,multiply-low,horner-loop,mask-merge,mask-merge,add-carry	0xbaa57c89	https://github.com/embench/embench-iot
case_0829	adc-saturating-arithmetic--array-scatter-sub-borrow-rotate-mix-33d	fixed-point-dsp	array-scatter,sub-borrow,rotate-mix,mask-merge,horner-loop,reverse-loop,sub-borrow,reverse-loop,minmax-clamp,short-circuit,endian-swap,popcount-loop	0x1af1cd3b	https://github.com/embench/embench-iot
case_0830	adc-saturating-arithmetic--counted-loop-sub-borrow-rotate-mix-33e	fixed-point-dsp	counted-loop,sub-borrow,rotate-mix,counted-loop,horner-loop,halfword-swap,popcount-loop,switch-phi,byte-pack,compare-select,gray-decode,endian-swap	0xc0806992	https://github.com/embench/embench-iot
case_0831	adc-saturating-arithmetic--switch-phi-sub-borrow-rotate-mix-33f	fixed-point-dsp	switch-phi,sub-borrow,rotate-mix,multiply-low,minmax-clamp,rotate-mix,byte-pack,carry-chain,add-carry,multiply-low,switch-phi,minmax-clamp	0x79f1cace	https://github.com/embench/embench-iot
case_0832	adc-saturating-arithmetic--short-circuit-sub-borrow-rotate-mix-340	fixed-point-dsp	short-circuit,sub-borrow,rotate-mix,multiply-low,divide-rem,byte-pack,reverse-loop,popcount-loop,add-carry,gray-decode,mask-merge,mask-merge	0x7b5e29ba	https://github.com/embench/embench-iot
case_0833	adc-saturating-arithmetic--popcount-loop-sub-borrow-rotate-mix-341	fixed-point-dsp	popcount-loop,sub-borrow,rotate-mix,compare-select,byte-pack,sub-borrow,add-carry,add-carry,byte-pack,rotate-mix,endian-swap,short-circuit	0xcb8caab3	https://github.com/embench/embench-iot
case_0834	adc-saturating-arithmetic--reverse-loop-sub-borrow-rotate-mix-342	fixed-point-dsp	reverse-loop,sub-borrow,rotate-mix,mask-merge,byte-pack,byte-pack,divide-rem,array-scatter,minmax-clamp,halfword-swap,byte-pack,short-circuit	0x82113baa	https://github.com/embench/embench-iot
case_0835	adc-saturating-arithmetic--gray-decode-sub-borrow-rotate-mix-343	fixed-point-dsp	gray-decode,sub-borrow,rotate-mix,halfword-swap,add-carry,endian-swap,counted-loop,add-carry,horner-loop,endian-swap,horner-loop,endian-swap	0x3c4c54c2	https://github.com/embench/embench-iot
case_0836	adc-saturating-arithmetic--minmax-clamp-sub-borrow-rotate-mix-344	fixed-point-dsp	minmax-clamp,sub-borrow,rotate-mix,counted-loop,rotate-mix,counted-loop,byte-pack,add-carry,short-circuit,counted-loop,popcount-loop,mask-merge	0xe2f5e409	https://github.com/embench/embench-iot
case_0837	adc-saturating-arithmetic--endian-swap-sub-borrow-rotate-mix-345	fixed-point-dsp	endian-swap,sub-borrow,rotate-mix,gray-decode,array-scatter,halfword-swap,endian-swap,array-scatter,multiply-low,multiply-low,endian-swap,add-carry	0x3775c711	https://github.com/embench/embench-iot
case_0838	adc-saturating-arithmetic--carry-chain-sub-borrow-rotate-mix-346	fixed-point-dsp	carry-chain,sub-borrow,rotate-mix,short-circuit,sub-borrow,compare-select,endian-swap,divide-rem,add-carry,array-scatter,switch-phi,divide-rem	0xff963555	https://github.com/embench/embench-iot
case_0839	adc-saturating-arithmetic--horner-loop-sub-borrow-rotate-mix-347	fixed-point-dsp	horner-loop,sub-borrow,rotate-mix,endian-swap,compare-select,divide-rem,multiply-low,endian-swap,switch-phi,short-circuit,multiply-low,sub-borrow	0xec7afc9a	https://github.com/embench/embench-iot
case_0840	adc-saturating-arithmetic--add-carry-rotate-mix-rotate-mix-348	fixed-point-dsp	add-carry,rotate-mix,rotate-mix,endian-swap,minmax-clamp,short-circuit,short-circuit,counted-loop,popcount-loop,sub-borrow,compare-select,byte-pack	0x2157d017	https://github.com/embench/embench-iot
case_0841	adc-saturating-arithmetic--sub-borrow-rotate-mix-rotate-mix-349	fixed-point-dsp	sub-borrow,rotate-mix,rotate-mix,add-carry,switch-phi,rotate-mix,reverse-loop,multiply-low,counted-loop,divide-rem,carry-chain,rotate-mix	0x750ec954	https://github.com/embench/embench-iot
case_0842	adc-saturating-arithmetic--rotate-mix-rotate-mix-rotate-mix-34a	fixed-point-dsp	rotate-mix,rotate-mix,rotate-mix,multiply-low,horner-loop,halfword-swap,counted-loop,rotate-mix,popcount-loop,compare-select,halfword-swap,reverse-loop	0x20d9f9cf	https://github.com/embench/embench-iot
case_0843	adc-saturating-arithmetic--multiply-low-rotate-mix-rotate-mix-34b	fixed-point-dsp	multiply-low,rotate-mix,rotate-mix,compare-select,add-carry,reverse-loop,short-circuit,gray-decode,reverse-loop,horner-loop,divide-rem,horner-loop	0xb3021d94	https://github.com/embench/embench-iot
case_0844	adc-saturating-arithmetic--divide-rem-rotate-mix-rotate-mix-34c	fixed-point-dsp	divide-rem,rotate-mix,rotate-mix,divide-rem,compare-select,sub-borrow,array-scatter,switch-phi,sub-borrow,halfword-swap,rotate-mix,multiply-low	0x3bd12cf8	https://github.com/embench/embench-iot
case_0845	adc-saturating-arithmetic--mask-merge-rotate-mix-rotate-mix-34d	fixed-point-dsp	mask-merge,rotate-mix,rotate-mix,array-scatter,sub-borrow,switch-phi,multiply-low,rotate-mix,carry-chain,array-scatter,counted-loop,counted-loop	0x24c6f0f1	https://github.com/embench/embench-iot
case_0846	adc-saturating-arithmetic--compare-select-rotate-mix-rotate-mix-34e	fixed-point-dsp	compare-select,rotate-mix,rotate-mix,counted-loop,sub-borrow,endian-swap,switch-phi,horner-loop,popcount-loop,multiply-low,add-carry,carry-chain	0x0dedd23f	https://github.com/embench/embench-iot
case_0847	adc-saturating-arithmetic--byte-pack-rotate-mix-rotate-mix-34f	fixed-point-dsp	byte-pack,rotate-mix,rotate-mix,gray-decode,carry-chain,byte-pack,mask-merge,counted-loop,reverse-loop,reverse-loop,minmax-clamp,switch-phi	0x7de754f1	https://github.com/embench/embench-iot
case_0848	adc-saturating-arithmetic--halfword-swap-rotate-mix-rotate-mix-350	fixed-point-dsp	halfword-swap,rotate-mix,rotate-mix,horner-loop,halfword-swap,sub-borrow,multiply-low,compare-select,popcount-loop,horner-loop,short-circuit,byte-pack	0x8d121380	https://github.com/embench/embench-iot
case_0849	adc-saturating-arithmetic--array-scatter-rotate-mix-rotate-mix-351	fixed-point-dsp	array-scatter,rotate-mix,rotate-mix,compare-select,gray-decode,horner-loop,sub-borrow,multiply-low,rotate-mix,compare-select,halfword-swap,reverse-loop	0xb5c4c569	https://github.com/embench/embench-iot
case_0850	q16-multiply-accumulate--counted-loop-rotate-mix-rotate-mix-352	fixed-point-dsp	counted-loop,rotate-mix,rotate-mix,sub-borrow,byte-pack,mask-merge,popcount-loop,compare-select,endian-swap,add-carry,counted-loop,compare-select	0x65826ebd	https://github.com/embench/embench-iot
case_0851	q16-multiply-accumulate--switch-phi-rotate-mix-rotate-mix-353	fixed-point-dsp	switch-phi,rotate-mix,rotate-mix,halfword-swap,divide-rem,horner-loop,multiply-low,switch-phi,compare-select,array-scatter,counted-loop,switch-phi	0x66a51dbe	https://github.com/embench/embench-iot
case_0852	q16-multiply-accumulate--short-circuit-rotate-mix-rotate-mix-354	fixed-point-dsp	short-circuit,rotate-mix,rotate-mix,reverse-loop,carry-chain,short-circuit,reverse-loop,horner-loop,sub-borrow,rotate-mix,minmax-clamp,multiply-low	0x37f0ae1f	https://github.com/embench/embench-iot
case_0853	q16-multiply-accumulate--popcount-loop-rotate-mix-rotate-mix-355	fixed-point-dsp	popcount-loop,rotate-mix,rotate-mix,multiply-low,endian-swap,compare-select,short-circuit,compare-select,carry-chain,switch-phi,add-carry,carry-chain	0x94dfe715	https://github.com/embench/embench-iot
case_0854	q16-multiply-accumulate--reverse-loop-rotate-mix-rotate-mix-356	fixed-point-dsp	reverse-loop,rotate-mix,rotate-mix,minmax-clamp,sub-borrow,halfword-swap,add-carry,horner-loop,endian-swap,array-scatter,rotate-mix,reverse-loop	0x17777d94	https://github.com/embench/embench-iot
case_0855	q16-multiply-accumulate--gray-decode-rotate-mix-rotate-mix-357	fixed-point-dsp	gray-decode,rotate-mix,rotate-mix,mask-merge,carry-chain,rotate-mix,reverse-loop,reverse-loop,compare-select,halfword-swap,rotate-mix,switch-phi	0x06e481a1	https://github.com/embench/embench-iot
case_0856	q16-multiply-accumulate--minmax-clamp-rotate-mix-rotate-mix-358	fixed-point-dsp	minmax-clamp,rotate-mix,rotate-mix,popcount-loop,minmax-clamp,compare-select,popcount-loop,endian-swap,short-circuit,array-scatter,multiply-low,mask-merge	0x48287618	https://github.com/embench/embench-iot
case_0857	q16-multiply-accumulate--endian-swap-rotate-mix-rotate-mix-359	fixed-point-dsp	endian-swap,rotate-mix,rotate-mix,add-carry,gray-decode,short-circuit,horner-loop,short-circuit,byte-pack,divide-rem,gray-decode,add-carry	0x513c5119	https://github.com/embench/embench-iot
case_0858	q16-multiply-accumulate--carry-chain-rotate-mix-rotate-mix-35a	fixed-point-dsp	carry-chain,rotate-mix,rotate-mix,horner-loop,multiply-low,counted-loop,horner-loop,array-scatter,short-circuit,compare-select,popcount-loop,add-carry	0x6327fb05	https://github.com/embench/embench-iot
case_0859	q16-multiply-accumulate--horner-loop-rotate-mix-rotate-mix-35b	fixed-point-dsp	horner-loop,rotate-mix,rotate-mix,compare-select,halfword-swap,short-circuit,sub-borrow,add-carry,byte-pack,gray-decode,array-scatter,mask-merge	0x6d2f5af3	https://github.com/embench/embench-iot
case_0860	q16-multiply-accumulate--add-carry-multiply-low-rotate-mix-35c	fixed-point-dsp	add-carry,multiply-low,rotate-mix,halfword-swap,compare-select,multiply-low,minmax-clamp,add-carry,divide-rem,minmax-clamp,horner-loop,mask-merge	0x1289f40f	https://github.com/embench/embench-iot
case_0861	q16-multiply-accumulate--sub-borrow-multiply-low-rotate-mix-35d	fixed-point-dsp	sub-borrow,multiply-low,rotate-mix,endian-swap,popcount-loop,sub-borrow,reverse-loop,mask-merge,gray-decode,sub-borrow,horner-loop,short-circuit	0xa3e2808f	https://github.com/embench/embench-iot
case_0862	q16-multiply-accumulate--rotate-mix-multiply-low-rotate-mix-35e	fixed-point-dsp	rotate-mix,multiply-low,rotate-mix,reverse-loop,endian-swap,gray-decode,compare-select,divide-rem,divide-rem,byte-pack,popcount-loop,halfword-swap	0x6e37ffe6	https://github.com/embench/embench-iot
case_0863	q16-multiply-accumulate--multiply-low-multiply-low-rotate-mix-35f	fixed-point-dsp	multiply-low,multiply-low,rotate-mix,multiply-low,compare-select,popcount-loop,add-carry,mask-merge,byte-pack,carry-chain,popcount-loop,sub-borrow	0x5310f1e6	https://github.com/embench/embench-iot
case_0864	q16-multiply-accumulate--divide-rem-multiply-low-rotate-mix-360	fixed-point-dsp	divide-rem,multiply-low,rotate-mix,multiply-low,sub-borrow,counted-loop,minmax-clamp,switch-phi,counted-loop,gray-decode,divide-rem,counted-loop	0xf060ff82	https://github.com/embench/embench-iot
case_0865	q16-multiply-accumulate--mask-merge-multiply-low-rotate-mix-361	fixed-point-dsp	mask-merge,multiply-low,rotate-mix,compare-select,counted-loop,add-carry,counted-loop,compare-select,popcount-loop,compare-select,add-carry,gray-decode	0x66ccbfd1	https://github.com/embench/embench-iot
case_0866	q16-multiply-accumulate--compare-select-multiply-low-rotate-mix-362	fixed-point-dsp	compare-select,multiply-low,rotate-mix,endian-swap,counted-loop,counted-loop,rotate-mix,multiply-low,reverse-loop,add-carry,carry-chain,byte-pack	0xffe934b6	https://github.com/embench/embench-iot
case_0867	q16-multiply-accumulate--byte-pack-multiply-low-rotate-mix-363	fixed-point-dsp	byte-pack,multiply-low,rotate-mix,add-carry,popcount-loop,halfword-swap,divide-rem,rotate-mix,sub-borrow,sub-borrow,carry-chain,reverse-loop	0x4e091d95	https://github.com/embench/embench-iot
case_0868	q16-multiply-accumulate--halfword-swap-multiply-low-rotate-mix-364	fixed-point-dsp	halfword-swap,multiply-low,rotate-mix,counted-loop,switch-phi,multiply-low,sub-borrow,reverse-loop,reverse-loop,counted-loop,minmax-clamp,counted-loop	0xac83c082	https://github.com/embench/embench-iot
case_0869	q16-multiply-accumulate--array-scatter-multiply-low-rotate-mix-365	fixed-point-dsp	array-scatter,multiply-low,rotate-mix,gray-decode,divide-rem,popcount-loop,gray-decode,multiply-low,mask-merge,switch-phi,halfword-swap,multiply-low	0xe9d2efb6	https://github.com/embench/embench-iot
case_0870	q16-multiply-accumulate--counted-loop-multiply-low-rotate-mix-366	fixed-point-dsp	counted-loop,multiply-low,rotate-mix,divide-rem,minmax-clamp,horner-loop,switch-phi,counted-loop,carry-chain,sub-borrow,counted-loop,gray-decode	0x41733181	https://github.com/embench/embench-iot
